symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_q_revenue,prior_y_revenue,prior_y_growth,q_revenue_growth_qoq,q_revenue_growth_yoy,q_revenue_growth_accel,q_gross_margin,q_operating_margin,q_net_margin,q_ebitda_margin,q_cfo_margin,q_fcf_margin,q_capex_to_revenue,q_rd_to_revenue,q_sga_to_revenue,q_debt_to_assets,q_debt_to_equity,q_cash_to_assets,q_current_ratio,q_asset_turnover,q_gross_margin_qoq_delta,q_operating_margin_qoq_delta,q_net_margin_qoq_delta,q_ebitda_margin_qoq_delta,q_cfo_margin_qoq_delta,q_fcf_margin_qoq_delta,q_capex_to_revenue_qoq_delta,q_rd_to_revenue_qoq_delta,q_sga_to_revenue_qoq_delta,q_debt_to_assets_qoq_delta,q_debt_to_equity_qoq_delta,q_cash_to_assets_qoq_delta,q_current_ratio_qoq_delta,q_asset_turnover_qoq_delta,availability_date,current_market_cap,market_cap_bucket,annual_revenue_growth_yoy,annual_revenue_growth_accel,annual_gross_margin,annual_operating_margin,annual_net_margin,annual_fcf_margin,annual_debt_to_assets,annual_asset_turnover,trade_date,trade_close,reporting_lag_days,fwd_1m_return,fwd_1m_return_end_date,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date
GILD,2024-12-31,,7569000000.0,5988000000.0,2440000000.0,1783000000.0,3109000000.0,1641000000.0,1907000000.0,2975000000.0,-147000000.0,2828000000.0,58995000000.0,26711000000.0,19330000000.0,9991000000.0,19173000000.0,12004000000.0,,,0.2474330581840145,,,,0.7911216805390409,0.32236755185625576,0.23556612498348528,0.4107543929184833,0.3930506011362135,0.3736292773153653,0.019421323820848196,0.21680539040824415,0.2519487382745409,0.4527671836596322,1.3818416968442835,0.16935333502839223,1.5972175941352882,0.12829900839054156,,,,,,,,,,,,,,,2025-02-14,160882638848.0,large_cap,-0.0060481653898317,,0.7603628853813247,0.3259330284702758,0.208917244431332,0.2736760584156955,0.40220523138833,0.4364748490945674,2025-02-14,100.67767333984375,45,0.06652231005339182,2025-03-18,-0.008268778535110322,2025-05-16,0.14970948825191588,2025-08-18,0.5085518183355835,2026-02-18
ITW,2024-12-31,,3932000000.0,1711000000.0,1031000000.0,750000000.0,1153000000.0,,655000000.0,1114000000.0,-118000000.0,996000000.0,15067000000.0,8078000000.0,3316000000.0,948000000.0,5856000000.0,4308000000.0,,,0.22960859146179113,,,,0.435147507629705,0.26220752797558494,0.19074262461851474,0.29323499491353,0.28331637843336727,0.2533062054933876,0.030010172939979655,0.0,0.16658189216683622,0.536138581004845,2.436067551266586,0.06291896196986792,1.3593314763231197,0.26096767770624546,,,,,,,,,,,,,,,2025-02-14,71257530368.0,large_cap,0.0109841827768013,,0.4216179300925063,0.2508226237039796,0.1835847768051157,0.1914695474017508,0.5393736306225029,1.0379559221549168,2025-02-14,250.20822143554688,45,-0.013443880908271866,2025-03-18,-0.020266262608669594,2025-05-16,0.016597626269038823,2025-08-18,0.17621553727894845,2026-02-18
KKR,2024-12-31,,3200380000.0,948761000.0,292742000.0,1125555000.0,2490445000.0,,656019000.0,-111655000.0,-53167000.0,-164822000.0,360099411000.0,50816440000.0,23651568000.0,14878493000.0,218748787000.0,53074454000.0,,,0.09941094711761211,,,,0.2964526087527106,0.09147101281722796,0.35169417381685925,0.7781716546160143,-0.03488804454471032,-0.05150075928483493,0.01661271474012461,0.0,0.20498159593548265,0.14111780927072942,2.1485442318242916,0.041317737673278225,4.121545687497793,0.008887490238077618,,,,,,,,,,,,,,,2025-02-14,90418855936.0,large_cap,1.5737153408698852,,0.3393629209788261,0.1492820922063804,0.2605805261096414,-0.1118634044713105,0.1556523249839232,0.0451406621074194,2025-02-14,139.4135284423828,45,-0.18881619595024624,2025-03-18,-0.10289150072702058,2025-05-16,0.007435803561607335,2025-08-18,-0.2583424039892279,2026-02-18
MCD,2024-12-31,,6388000000.0,3679000000.0,2879000000.0,2016000000.0,3471000000.0,,664000000.0,2631000000.0,-807000000.0,1824000000.0,55182000000.0,51948000000.0,-3796000000.0,1085000000.0,4599000000.0,3861000000.0,,,0.15834482758620694,,,,0.5759236067626801,0.45068879148403257,0.31559173450219163,0.5433625547902317,0.41186599874765184,0.2855353788353162,0.12633061991233563,0.0,0.10394489668127739,0.9413939328041753,13.684931506849315,0.019662208691239896,1.191142191142191,0.11576238628538292,,,,,,,,,,,,,,,2025-02-14,196376723456.0,large_cap,0.0997756880338194,,0.5712492645616788,0.4607570111786624,0.3321827809374387,0.2845656010982546,0.9455714463818192,0.4540759078846599,2025-02-14,299.84222412109375,45,-0.01036158949968602,2025-03-18,0.038566120080649524,2025-05-16,0.011969897905697913,2025-08-18,0.08746696006098587,2026-02-18
NET,2024-12-31,,459946000.0,351260000.0,-34719000.0,-12848000.0,26848000.0,120213000.0,265766000.0,127308000.0,-79554000.0,47754000.0,3301162000.0,1463213000.0,1046201000.0,147691000.0,2268997000.0,793654000.0,,,0.45848303393213574,,,,0.7636983471972797,-0.07548494823305345,-0.02793371395772547,0.05837206976471151,0.2767890143625556,0.10382523165762937,0.17296378270492624,0.2613632904732295,0.5778200049571036,0.44324180394661034,1.398596445616091,0.044739094900522906,2.8589246699443334,0.13932851523190926,,,,,,,,,,,,,,,2025-02-14,69830787072.0,large_cap,0.3296662055840555,,0.7632495209158315,-0.143038916672129,-0.1418544123941098,0.0921260540815657,0.5200449893052566,0.469874811895352,2025-02-14,171.16000366210938,45,-0.3274129452939082,2025-03-18,-0.08161954266068838,2025-05-16,0.1823439517837966,2025-08-18,0.11848561781601763,2026-02-18
O,2024-12-31,,1340299000.0,1243990000.0,588205000.0,199612000.0,1090690000.0,,49114000.0,971963000.0,,971963000.0,68835039000.0,26757140000.0,38840738000.0,444962000.0,4019349000.0,2398472000.0,,,0.12204585537918877,,,,0.9281436455596849,0.43886103026265033,0.148930947497536,0.8137661820235634,0.7251837090082138,0.7251837090082138,,0.0,0.03664406225774995,0.3887139513351623,0.6888937074264655,0.0064641788028913585,1.6757956732452994,0.019471173685250618,,,,,,,,,,,,,,,2025-02-14,56993943552.0,large_cap,0.2199109304984536,,0.9222935660835896,0.4222404892580105,0.2138540075945215,0.7253675110499086,0.380580472711041,0.0705960261897687,2025-02-14,50.87187576293945,45,0.05026486310450928,2025-03-18,0.04668628859988977,2025-05-16,0.09247596518142909,2025-08-18,0.2628338983681242,2026-02-18
ORLY,2024-12-31,,4095601000.0,2101032000.0,738650000.0,551130000.0,863168000.0,,1362382000.0,624487000.0,-290471000.0,334016000.0,14893741000.0,7920850000.0,-1370961000.0,130245000.0,5839895000.0,8283505000.0,,,0.21656050955414008,,,,0.5129972377680345,0.18035204112900646,0.13456633104640808,0.21075490507986497,0.1524774996392471,0.08155481942699008,0.070922680212257,0.0,0.3326451966390281,0.5318240729444671,5.777589588617036,0.008744948633120449,0.7050028943062145,0.27498806377793195,,,,,,,,,,,,,,,2025-02-14,73332998144.0,large_cap,0.0973215562122047,,0.5125648152539961,0.2015131306423817,0.1484027257347942,0.1282436085946023,0.5651991513007826,1.139786325879884,2025-02-14,87.91999816894531,45,0.01512740967645354,2025-03-18,0.04766453919480029,2025-05-16,0.15320747840348492,2025-08-18,0.05493632770298129,2026-02-18
SCHW,2024-12-31,,5329000000.0,,,1840000000.0,,,1634000000.0,-10827000000.0,-254000000.0,-11081000000.0,479843000000.0,45134000000.0,48375000000.0,42083000000.0,,,,,0.08787207815924036,,,,,,0.3452805404391068,,-2.0317132670294615,-2.0793769938074687,0.04766372677800713,0.0,0.3066241321073372,0.09405993210279195,0.9330025839793281,0.08770160239911805,,0.01110571582788537,,,,,,,,,,,,,,,2025-02-14,158052630528.0,large_cap,-0.0927174645987862,,,,0.2689918776875298,1.0026543504804375,0.1197965034936676,0.0381951344139438,2025-02-14,79.07976531982422,45,-0.03460299582938697,2025-03-18,0.10747743663546183,2025-05-16,0.20426799707442522,2025-08-18,0.2018114945447449,2026-02-18
SRE,2024-12-31,,3758000000.0,1850000000.0,1046000000.0,676000000.0,1628000000.0,,,1365000000.0,-2450000000.0,-1085000000.0,96155000000.0,35848000000.0,31242000000.0,1565000000.0,5285000000.0,9676000000.0,,,0.08000000000000007,,,,0.49228312932410856,0.27833954230973923,0.1798829164449175,0.4332091538052155,0.36322511974454497,-0.2887174028738691,0.651942522618414,0.0,0.0,0.3728147262232853,1.1474297420139556,0.016275804690343718,0.5461967755270773,0.039082731007227915,,,,,,,,,,,,,,,2025-02-14,59113189376.0,large_cap,0.1579749290117045,,0.3959330143540669,0.2222488038277512,0.1839114832535885,-0.130322966507177,0.3564538144779252,0.1917849072619034,2025-02-14,80.87040710449219,45,-0.15873966470833634,2025-03-18,-0.0687205266944444,2025-05-16,-0.019734248969277446,2025-08-18,0.12643089342996117,2026-02-18
SYK,2024-12-31,,6436000000.0,4174000000.0,1558000000.0,546000000.0,1822000000.0,358000000.0,2102000000.0,1931000000.0,-266000000.0,1665000000.0,42971000000.0,13597000000.0,20634000000.0,3652000000.0,14847000000.0,7616000000.0,,,-0.0023948908994145812,,,,0.6485394655065257,0.2420758234928527,0.08483530142945929,0.28309509011808576,0.3000310752019888,0.2587010565568676,0.041330018645121196,0.05562461155997514,0.3266003729024239,0.3164227036838798,0.6589609382572453,0.08498754974284983,1.9494485294117647,0.14977542994112308,,,,,,,,,,,,,,,2025-02-14,117599756288.0,large_cap,0.1110629302401213,,0.6370377597814421,0.1914333105668845,0.1544053078349107,0.1529905356620158,0.3255913008618962,0.5135798757265985,2025-02-14,380.6205139160156,45,-0.024066616138182173,2025-03-18,0.02580761187324776,2025-05-16,-0.004855849898810716,2025-08-18,-0.011346539211731566,2026-02-18
UPS,2024-12-31,,25301000000.0,5260000000.0,2926000000.0,1721000000.0,3275000000.0,,,3315000000.0,-1098000000.0,2217000000.0,70070000000.0,25652000000.0,16718000000.0,6112000000.0,19310000000.0,16441000000.0,,,0.03152480504396871,,,,0.20789692107031343,0.11564760286154697,0.06802102683688392,0.1294415240504328,0.13102248922967472,0.08762499505948382,0.043397494170190905,0.0,0.0,0.3660910518053375,1.5343940662758704,0.08722705865563009,1.174502767471565,0.36108177536748964,,,,,,,,,,,,,,,2025-02-14,84091117568.0,large_cap,-0.0934840239988837,,0.1895160403702808,0.1004969326502341,0.0737483234020097,0.0558499527254337,0.3772245508559493,1.2836840396855638,2025-02-14,107.24989318847656,45,0.03735376623568776,2025-03-18,-0.11572696856003406,2025-05-16,-0.21806631042397562,2025-08-18,0.08270506659169818,2026-02-18
ADSK,2025-01-31,,1639000000.0,1485000000.0,381000000.0,303000000.0,427000000.0,393000000.0,699000000.0,692000000.0,-19000000.0,673000000.0,10833000000.0,2559000000.0,2621000000.0,1599000000.0,3482000000.0,5151000000.0,,,0.11970598529926502,,,,0.9060402684563759,0.2324588163514338,0.18486882245271508,0.2605247101891397,0.4222086638194021,0.4106162294081757,0.011592434411226357,0.2397803538743136,0.4264795607077486,0.23622265300470785,0.9763449065242273,0.14760454167820547,0.6759852455833819,0.15129696298347642,,,,,,,,,,,,,,,2025-03-17,49961189376.0,mid_cap,0.0983016983016982,,0.9070402037474986,0.2052028379115881,0.1648171730034564,0.2277605966891031,0.2649313962873285,0.5545803066989508,2025-03-17,260.6199951171875,45,0.0181106642204516,2025-04-15,0.1484152919977948,2025-06-16,0.22212422581930946,2025-09-16,-0.04658122790689834,2026-03-18
AI,2025-01-31,,98782000.0,58347000.0,-87585000.0,-80201000.0,-84462000.0,59356000.0,86576000.0,-22020000.0,-362000.0,-22382000.0,1055141000.0,4490000.0,860177000.0,125094000.0,930903000.0,138047000.0,,,0.10195863078894374,,,,0.5906642910651738,-0.8866493895649005,-0.8118989289546679,-0.8550343179931567,-0.22291510599097,-0.22657974124840558,0.0036646352574355653,0.6008787025976392,0.8764349780324351,0.004255355445385972,0.0052198559133759675,0.11855666683410085,6.743377255572377,0.09361971527975882,,,,,,,,,,,,,,,2025-03-17,1256769024.0,low_cap,0.1641222661594108,0.1085911080206303,0.5749206328763419,-1.0249853500846795,-0.9005544429490441,-0.2909634170686002,0.0031072262756146,0.2991471020250909,2025-03-17,21.940000534057617,45,-0.08979039073609307,2025-04-15,0.11440292469389624,2025-06-16,-0.20237011968916652,2025-09-16,-0.6075661145353264,2026-03-18
AMAT,2025-01-31,,7166000000.0,3496000000.0,2175000000.0,1185000000.0,2288000000.0,859000000.0,462000000.0,925000000.0,-381000000.0,544000000.0,33338000000.0,6588000000.0,18625000000.0,6264000000.0,20694000000.0,7736000000.0,,,-0.46083294527343033,,,,0.487859335752163,0.3035166061959252,0.1653642199274351,0.31928551493162155,0.12908177504884175,0.07591403851521071,0.053167736533631035,0.11987161596427574,0.06447111359196205,0.19761233427320174,0.35371812080536913,0.18789369488271643,2.675025853154085,0.21494990701301817,,,,,,,,,,,,,,,2025-03-17,346505936896.0,large_cap,0.024851981747558,-0.0035366162745478,0.4745731527818663,0.2894833676773624,0.2640933176332057,0.2755004415660877,0.1919846551774245,0.7897933680141823,2025-03-17,154.08160400390625,45,-0.06438957754747232,2025-04-15,0.13889116659199763,2025-06-16,0.12268263514800903,2025-09-16,1.2680838733470314,2026-03-18
ASAN,2025-01-31,,188334000.0,168730000.0,-63589000.0,-62299000.0,-55198000.0,84239000.0,148080000.0,15855000.0,-3516000.0,12339000.0,891415000.0,263090000.0,227523000.0,184728000.0,600741000.0,415817000.0,,,0.5838910829349409,,,,0.8959083330678476,-0.3376395127804857,-0.33078997950449734,-0.29308568819225417,0.08418554270604352,0.06551658224218675,0.018668960463856764,0.4472851423534784,0.7862627034948548,0.2951375060998525,1.1563226574895724,0.20723007802202117,1.4447244821640288,0.2112753319161109,,,,,,,,,,,,,,,2025-03-17,1476145920.0,low_cap,0.1924153710079457,,0.9011132498804604,-0.4137859691281586,-0.393913294018121,-0.0476502826036315,0.2888695995675496,0.6783067903031311,2025-03-17,14.0600004196167,45,0.11593165804550076,2025-04-15,-0.04907542770019546,2025-06-16,-0.02987198177518935,2025-09-16,-0.5227596132369177,2026-03-18
AVGO,2025-01-31,,14916000000.0,10145000000.0,6432000000.0,5503000000.0,8537000000.0,2253000000.0,949000000.0,6113000000.0,-100000000.0,6013000000.0,165358000000.0,66579000000.0,69789000000.0,9307000000.0,20990000000.0,20910000000.0,,,0.09151826011235364,,,,0.6801421292571735,0.43121480289621883,0.3689326897291499,0.5723384285331188,0.40982837221775276,0.4031241619737195,0.006704210244033253,0.1510458567980692,0.06362295521587558,0.4026354938980878,0.9540042126982762,0.05628394150872652,1.0038259206121474,0.09020428403826848,,,,,,,,,,,,,,,2025-03-17,2013133668352.0,large_cap,0.4398503587481503,0.3610622974283901,0.6303369915073487,0.2907666653740257,0.1143017799666498,0.3764299841005157,0.4078964049624196,0.3113525913851912,2025-03-17,192.35467529296875,45,-0.07716468049419667,2025-04-15,0.30006593603950327,2025-06-16,0.8608698797635059,2025-09-16,0.6389965347089153,2026-03-18
CHWY,2025-01-31,,3247386000.0,926003000.0,-9712000.0,22792000.0,27747000.0,,935715000.0,207516000.0,-50911000.0,156605000.0,3014500000.0,502400000.0,261500000.0,595800000.0,1662400000.0,2206700000.0,,,1.376775106597505,,,,0.28515335103372375,-0.0029907131458964224,0.007018568165287404,0.00854441079686862,0.06390247417461306,0.04822494153759362,0.015677532637019438,0.0,0.2881440641796202,0.1666611378338033,1.9212237093690248,0.19764471720019905,0.7533420945302941,1.0772552662133024,,,,,,,,,,,,,,,2025-03-17,8866885632.0,low_cap,0.1016602431070263,,0.2836011015725216,-0.0021170286247387,0.0035523022686294,0.0307597082806318,0.165616465909451,3.498029873376572,2025-03-17,33.040000915527344,45,0.05962461717366496,2025-04-15,0.26089584421996026,2025-06-16,0.15556898448004786,2025-09-16,-0.26361987743553517,2026-03-18
CRM,2025-01-31,,9993000000.0,7776000000.0,2118000000.0,1708000000.0,2995000000.0,1420000000.0,4238000000.0,3970000000.0,-154000000.0,3816000000.0,102928000000.0,11392000000.0,61173000000.0,8848000000.0,29727000000.0,27980000000.0,,,0.09218021750388394,,,,0.7781447012909036,0.21194836385469829,0.17091964375062543,0.29970979685780047,0.3972780946662664,0.38186730711498046,0.0154107875512859,0.14209946962874012,0.42409686780746525,0.11067930980879838,0.18622594935674236,0.08596300326441784,1.0624374553252323,0.09708728431524949,,,,,,,,,,,,,,,2025-03-17,141940506624.0,large_cap,0.111795100791018,,0.7549703072553576,0.1721031643572309,0.118656224000918,0.2724847232980463,0.1261032026687236,0.3491880628712822,2025-03-17,278.2331848144531,45,-0.09054117270263884,2025-04-15,-0.05861209841458048,2025-06-16,-0.14491148270648324,2025-09-16,-0.3032636861649124,2026-03-18
CRWD,2025-01-31,,1058538000.0,784548000.0,-85301000.0,-92282000.0,17641000.0,315142000.0,554707000.0,345722000.0,-104914000.0,240808000.0,8701578000.0,788901000.0,3279494000.0,4323295000.0,6113345000.0,3461050000.0,,,-0.016937417118569442,,,,0.7411618666500399,-0.08058378631659893,-0.08717873142012851,0.01666543855770884,0.3266032962444428,0.2274911245510317,0.0991121716934111,0.2977143947595646,0.5240312582070743,0.09066183168156397,0.24055570767929443,0.49684034321131176,1.766326692766646,0.12164896987649826,,,,,,,,,,,,,,,2025-03-17,151215063040.0,large_cap,0.3633347849133246,,0.7516231912042166,-0.006264328411696,0.0236228770223412,0.3040675098304563,0.1192915992128211,0.4597225314901633,2025-03-17,364.8299865722656,45,0.07666585053354114,2025-04-15,0.3140093531031056,2025-06-16,0.21969143810547598,2025-09-16,0.1945564059939695,2026-03-18
CSCO,2025-01-31,,13991000000.0,9111000000.0,3123000000.0,2428000000.0,4052000000.0,2299000000.0,3424000000.0,2241000000.0,-210000000.0,2031000000.0,121375000000.0,31037000000.0,45530000000.0,8556000000.0,34681000000.0,40019000000.0,,,0.23318671601775276,,,,0.6512043456507755,0.2232149238796369,0.17354013294260595,0.2896147523407905,0.1601743978271746,0.14516474876706453,0.015009649060110071,0.16431991994853834,0.244728754199128,0.25571163748712666,0.6816824072040413,0.07049227600411946,0.8666133586546391,0.11527085478887744,,,,,,,,,,,,,,,2025-03-17,466916868096.0,large_cap,-0.0560545984069617,-0.1615882795753772,0.6473244986339052,0.2410646246491831,0.1918108655651172,0.1897663699050238,0.2489530836809658,0.4324548077773223,2025-03-17,59.12525939941406,45,-0.05432924464099487,2025-04-15,0.08305764403265892,2025-06-16,0.11318810384860467,2025-09-16,0.3053943228004923,2026-03-18
DE,2025-01-31,,8262000000.0,3225000000.0,1478000000.0,869000000.0,2273000000.0,526000000.0,972000000.0,-1132000000.0,-791000000.0,-1923000000.0,103119000000.0,64655000000.0,22479000000.0,6601000000.0,74869000000.0,33281000000.0,,,0.32154426546806336,,,,0.39034132171387076,0.17889130961026387,0.10518034374243525,0.27511498426531106,-0.13701282982328733,-0.23275236020334059,0.09573953038005326,0.06366497216170419,0.11764705882352941,0.6269940554117088,2.876240046265403,0.0640134213869413,2.2496018749436617,0.08012102522328572,,,,,,,,,,,,,,,2025-03-17,151754391552.0,large_cap,-0.1614991369008099,-0.3363363117379848,0.3859020547131715,0.2261966031909418,0.1405439645274951,0.0876717209707431,0.6099795005590757,0.4707230711889675,2025-03-17,474.4524841308594,45,-0.040382304875859476,2025-04-15,0.09105897210491198,2025-06-16,-0.02181707571928193,2025-09-16,0.20002490535226447,2026-03-18
FIVE,2025-01-31,,1390885000.0,559314000.0,246764000.0,187457000.0,292278000.0,,267036000.0,363535000.0,-52139000.0,311396000.0,4339574000.0,1981567000.0,1808327000.0,331718000.0,1351367000.0,756442000.0,,,-0.015209790209790186,,,,0.4021281414351294,0.1774150990196889,0.13477534088008714,0.21013814945160814,0.26136955966884395,0.22388335484242047,0.037486204826423467,0.0,0.1919899919835213,0.45662707906352096,1.0958012571841265,0.07644022201257543,1.7864780115329397,0.3205118751287569,,,,,,,,,,,,,,,2025-03-17,11813208064.0,mid_cap,0.1570262145402865,,0.3578794443621889,0.1083256610933005,0.0845953313635085,0.0462354422932828,0.4490013912573666,0.9192497385742956,2025-03-17,74.37000274658203,45,-0.15732155634718514,2025-04-15,0.7005512511765446,2025-06-16,1.0043027034235843,2025-09-16,1.856931469327773,2026-03-18
GTLB,2025-01-31,,211431000.0,188562000.0,-19338000.0,5804000.0,-16644000.0,62885000.0,145015000.0,63222000.0,-1157000.0,62065000.0,1399263000.0,275000.0,775909000.0,227649000.0,1336317000.0,545031000.0,,,0.1437392112601248,,,,0.8918370532230373,-0.09146246293116904,0.027451036035396892,-0.07872071739716503,0.29901953828908723,0.2935473038485369,0.005472234440550345,0.2974256376784861,0.6858738784757202,0.00019653203150515663,0.0003544230057906275,0.16269207432769967,2.451818336938633,0.15110168710242464,,,,,,,,,,,,,,,2025-03-17,3995034624.0,low_cap,0.3666198484220051,,0.8970384855476577,-0.3232247985018261,-0.7340448279548755,0.0576679668773904,0.0003102762745354,0.4388562762457781,2025-03-17,51.939998626708984,45,-0.1596071875243973,2025-04-15,-0.1898343676617661,2025-06-16,-0.031382312216307606,2025-09-16,-0.5643049719079194,2026-03-18
HD,2025-01-31,,39704000000.0,13034000000.0,4495000000.0,2997000000.0,5534000000.0,,7725000000.0,4671000000.0,-1101000000.0,3570000000.0,96119000000.0,62290000000.0,6640000000.0,1659000000.0,31683000000.0,28661000000.0,,,0.043010752688172005,,,,0.3282792665726375,0.11321277453153335,0.07548357848075761,0.13938142252669755,0.11764557727181141,0.08991537376586742,0.027730203505943987,0.0,0.19456477936731814,0.6480508536293553,9.381024096385541,0.01725985497144165,1.1054394473326123,0.41307129703804657,,,,,,,,,,,,,,,2025-03-17,296328200192.0,large_cap,-0.0300756656480498,,0.3337940249821509,0.1420655142825328,0.0991884403513483,0.1175484217490125,0.6826473278452895,1.994890892460473,2025-03-17,345.3993225097656,45,-5.645851381574918e-05,2025-04-15,0.0045949631760608955,2025-06-16,0.20428934502380924,2025-09-16,-0.04189159876992887,2026-03-18
INTU,2025-01-31,,3963000000.0,3026000000.0,597000000.0,471000000.0,830000000.0,716000000.0,1593000000.0,1069000000.0,-31000000.0,1038000000.0,31682000000.0,6892000000.0,17949000000.0,2435000000.0,9135000000.0,7179000000.0,,,0.07184021473119118,,,,0.7635629573555387,0.1506434519303558,0.11884935654806965,0.2094372949785516,0.26974514256876103,0.2619227857683573,0.007822356800403735,0.1806712086802927,0.40196820590461774,0.21753677166845528,0.3839768232213494,0.07685752162110977,1.272461345591308,0.1250868000757528,,,,,,,,,,,,,,,2025-03-17,109361717248.0,large_cap,0.1334214922048997,0.0043943037717706,0.7872275099785079,0.2365980964077371,0.181946576604237,0.2845563401903592,0.2043757002365243,0.5068156355035479,2025-03-17,596.208984375,45,-0.011612986840682793,2025-04-15,0.2778754066219178,2025-06-16,0.08505175113592056,2025-09-16,-0.25292379790604047,2026-03-18
LOW,2025-01-31,,18554000000.0,6097000000.0,1830000000.0,1124000000.0,2376000000.0,,3822000000.0,911000000.0,-548000000.0,363000000.0,43102000000.0,39678000000.0,-14231000000.0,1761000000.0,20358000000.0,18757000000.0,,,0.0032288593219396144,,,,0.3286083863317883,0.09863102296000863,0.060579928856311305,0.12805863964643743,0.0490999245445726,0.01956451439042794,0.02953541015414466,0.0,0.20599331680500163,0.920560530833836,2.7881385707258803,0.04085657278084544,1.0853548008743403,0.43046726370006033,,,,,,,,,,,,,,,2025-03-17,122328940544.0,large_cap,-0.1100567695937522,,0.3339314863910532,0.1337971913819651,0.0894451069150352,0.07150051518344,0.9605215934920444,2.066682617537983,2025-03-17,220.33062744140625,45,-0.023644095662563203,2025-04-15,-0.038210023720898434,2025-06-16,0.21051085391079027,2025-09-16,0.043822302963214765,2026-03-18
LULU,2025-01-31,,3611497000.0,2181952000.0,1042168000.0,748403000.0,1175761000.0,,1138167000.0,1401390000.0,-234982000.0,1166408000.0,7603292000.0,1575791000.0,4324047000.0,1984336000.0,3980302000.0,1839630000.0,,,0.2375575058128141,,,,0.604168299184521,0.28856953224660026,0.20722791684445535,0.32556056394342847,0.38803576467044,0.32297077915335387,0.06506498551708613,0.0,0.31515103016837615,0.20725114858143026,0.3644250397833326,0.26098379491409773,2.1636426890189875,0.47499122748409506,,,,,,,,,,,,,,,2025-03-17,13976446976.0,mid_cap,0.1860251096169196,,0.583141998806979,0.2294534995246005,0.1611545066064209,0.1709378812006473,0.1978699484386573,1.3563674599097764,2025-03-17,327.0899963378906,45,-0.21844140067931916,2025-04-15,-0.26231313709491944,2025-06-16,-0.5036840069844566,2025-09-16,-0.49435934684227645,2026-03-18
MDB,2025-01-31,,548398000.0,399383000.0,-18562000.0,15826000.0,11901000.0,150400000.0,267545000.0,50538000.0,-25979000.0,24559000.0,3430293000.0,36500000.0,2782224000.0,490133000.0,2923522000.0,561987000.0,,,0.09705698184095168,,,,0.7282721672945561,-0.033847679969657075,0.028858602693664092,0.021701392054675618,0.09215569713966863,0.04478316842876889,0.047372528710899746,0.27425337072709965,0.48786647653711357,0.010640490477052544,0.013119001201916164,0.14288371284901902,5.2021167749431925,0.15986914237355235,,,,,,,,,,,,,,,2025-03-17,25088151552.0,mid_cap,0.310715398274197,,0.7477823971441661,-0.1388772860070433,-0.1049309838141283,0.0685693676393083,0.4125908388572512,0.5864881403324874,2025-03-17,193.0500030517578,45,-0.17855478205541142,2025-04-15,0.04895103236910381,2025-06-16,0.6957782436782336,2025-09-16,0.3909349120376866,2026-03-18
MDT,2025-01-31,,8292000000.0,5513000000.0,1710000000.0,1294000000.0,2403000000.0,675000000.0,2717000000.0,2572000000.0,-476000000.0,2096000000.0,89973000000.0,26607000000.0,49387000000.0,1240000000.0,22513000000.0,11840000000.0,,,0.08235799420165368,,,,0.6648576941630487,0.20622286541244572,0.1560540279787747,0.2897973950795948,0.31017848528702363,0.25277375783888084,0.05740472744814279,0.08140376266280752,0.3276652194886638,0.29572204994831786,0.5387450138700468,0.013781912351483223,1.9014358108108107,0.09216098162782169,,,,,,,,,,,,,,,2025-03-17,97767841792.0,large_cap,0.0364107983475838,0.0508966911709127,0.653442096156223,0.1705598813496477,0.1135829934495118,0.160672351996045,0.2781031551105233,0.3596759315855569,2025-03-17,89.76274871826172,45,-0.1106252129658678,2025-04-15,-0.05070017695131557,2025-06-16,0.025447195386669508,2025-09-16,-0.03630710534455195,2026-03-18
MRVL,2025-01-31,,1817400000.0,917400000.0,222700000.0,200200000.0,570700000.0,499000000.0,195700000.0,514000000.0,-70700000.0,443300000.0,20204500000.0,4343100000.0,13427000000.0,948300000.0,3120300000.0,2026800000.0,,,2.635514018691589,,,,0.5047870584351271,0.12253769120721911,0.11015736766809728,0.31402002861230327,0.2828216132937163,0.24391988555078684,0.03890172774292946,0.2745680642676351,0.10768130296027292,0.2149570640203915,0.3234601921501452,0.04693508871785988,1.5395204262877442,0.08995025860575614,,,,,,,,,,,,,,,2025-03-17,154876592128.0,large_cap,-0.069582404216501,,0.4164351725765746,-0.079270839007208,-0.1694718303466056,0.185249741271311,0.2073297689426949,0.2594483830699295,2025-03-17,70.13050842285156,45,-0.24175312272020044,2025-04-15,0.0014204517639297976,2025-06-16,-0.01996215029656845,2025-09-16,0.24875986521536975,2026-03-18
