symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_revenue,prior_revenue_growth_yoy,revenue_growth_yoy,revenue_growth_accel,gross_margin,operating_margin,net_margin,ebitda_margin,cfo_margin,fcf_margin,capex_to_revenue,rd_to_revenue,sga_to_revenue,debt_to_assets,debt_to_equity,cash_to_assets,current_ratio,asset_turnover,availability_date,current_market_cap,market_cap_bucket,trade_date,trade_close,reporting_lag_days,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date
ZTS,2024-12-31,,9256000000.0,6537000000.0,3392000000.0,2486000000.0,3855000000.0,686000000.0,2318000000.0,2953000000.0,-655000000.0,2298000000.0,14237000000.0,6744000000.0,4770000000.0,1985000000.0,5986000000.0,3412000000.0,8544000000.0,0.05742574257425748,0.08333333333333326,0.025907590759075783,0.7062445980985307,0.36646499567847884,0.2685825410544512,0.4164866032843561,0.3190363007778738,0.2482713915298185,0.07076490924805531,0.07411408815903198,0.2504321521175454,0.4736953009763293,1.4138364779874213,0.13942544075296762,1.7543962485345839,0.6501369670576667,2025-03-31,31115112448.0,mid_cap,2025-03-31,161.58607482910156,90,-0.02989856657952228,2025-07-01,-0.10534665507679397,2025-09-30,-0.2772765624727035,2026-04-01
ADSK,2025-01-31,,6131000000.0,5553000000.0,1369000000.0,1112000000.0,1549000000.0,1485000000.0,2650000000.0,1607000000.0,-102000000.0,1505000000.0,10833000000.0,2559000000.0,2621000000.0,1599000000.0,3482000000.0,5151000000.0,5497000000.0,0.09830169830169821,0.11533563762052035,0.017033939318822133,0.9057250040776382,0.2232914695808188,0.18137334855651607,0.2526504648507584,0.2621105855488501,0.24547382156255096,0.016636763986299135,0.24221171097700211,0.4322296525852226,0.23622265300470785,0.9763449065242273,0.14760454167820547,0.6759852455833819,0.5659558755654021,2025-05-01,49961189376.0,mid_cap,2025-05-01,273.489990234375,90,0.08603605111518764,2025-08-01,0.09974770468169059,2025-10-30,-0.09488463152162752,2026-05-04
ASAN,2025-01-31,,723876000.0,646683000.0,-266735000.0,-255536000.0,-229545000.0,341467000.0,571951000.0,14925000.0,-12282000.0,2643000.0,891415000.0,263090000.0,227523000.0,184728000.0,600741000.0,415817000.0,652504000.0,0.1924153710079457,0.10938170493973987,-0.08303366606820584,0.893361570213683,-0.3684816183987313,-0.3530107366455028,-0.3171054158447027,0.020618172173134625,0.0036511778260365033,0.01696699434709812,0.4717202946360979,0.7901228939763164,0.2951375060998525,1.1563226574895724,0.20723007802202117,1.4447244821640288,0.8120527475979201,2025-05-01,1476145920.0,low_cap,2025-05-01,16.049999237060547,90,-0.12710274798444932,2025-08-01,-0.14766349187184236,2025-10-30,-0.5501557549286247,2026-05-04
CHWY,2025-01-31,,11861300000.0,3467700000.0,112600000.0,392700000.0,271800000.0,,3355100000.0,596300000.0,-143800000.0,452500000.0,3014500000.0,502400000.0,261500000.0,595800000.0,1662400000.0,2206700000.0,11147700000.0,0.10166024310702637,0.0640132045175239,-0.03764703858950247,0.2923541264448248,0.009493057253420789,0.033107669479736625,0.022914857561987304,0.05027273570350636,0.03814927537453736,0.012123460328969,0.0,0.28286106919140397,0.1666611378338033,1.9212237093690248,0.19764471720019905,0.7533420945302941,3.9347487145463593,2025-05-01,8866885632.0,low_cap,2025-05-01,36.369998931884766,90,-0.012647761836181548,2025-08-01,-0.05224079645259361,2025-10-30,-0.32471816917181207,2026-05-04
CRM,2025-01-31,,37895000000.0,29252000000.0,7666000000.0,6197000000.0,11143000000.0,5493000000.0,15192000000.0,13092000000.0,-658000000.0,12434000000.0,102928000000.0,11392000000.0,61173000000.0,8848000000.0,29727000000.0,27980000000.0,34857000000.0,0.11179510079101806,0.08715609490202825,-0.024639005888989818,0.7719224172054361,0.202295817390157,0.16353080881382767,0.29404934687953554,0.34548093416017944,0.3281171658530149,0.017363768307164535,0.14495316004749967,0.4008972159915556,0.11067930980879838,0.18622594935674236,0.08596300326441784,1.0624374553252323,0.36816998290066844,2025-05-01,141940506624.0,large_cap,2025-05-01,267.3349304199219,90,-0.06754673585059234,2025-08-01,-0.043906693937498575,2025-10-30,-0.30618869956053807,2026-05-04
CRWD,2025-01-31,,3953624000.0,2963452000.0,-116400000.0,-15241000.0,298831000.0,1075587000.0,2004265000.0,1381727000.0,-313821000.0,1067906000.0,8701578000.0,788901000.0,3279494000.0,4323295000.0,6113345000.0,3461050000.0,3055555000.0,0.3633347849133246,0.29391354434791706,-0.06942124056540755,0.7495533212060631,-0.029441342929929604,-0.0038549442233252328,0.0755840717276099,0.34948366359572886,0.27010813370214265,0.07937552989358623,0.2720509082300188,0.5069437559059738,0.09066183168156397,0.24055570767929443,0.49684034321131176,1.766326692766646,0.45435712924713195,2025-05-01,151215063040.0,large_cap,2025-05-01,431.8800048828125,90,0.034222465991004425,2025-08-01,0.24729088308209168,2025-10-30,0.08650547589416613,2026-05-04
FIVE,2025-01-31,,3876527000.0,1352662000.0,323817000.0,253611000.0,491264000.0,,861398000.0,430648000.0,-323994000.0,106654000.0,4339574000.0,1981567000.0,1808327000.0,331718000.0,1351367000.0,756442000.0,3559369000.0,0.15702621454028654,0.08910511947482824,-0.06792109506545829,0.34893656099905923,0.08353276012265619,0.0654222194247583,0.1267278674958281,0.11109119064564751,0.027512771096396337,0.08357841954925117,0.0,0.2222086935032311,0.45662707906352096,1.0958012571841265,0.07644022201257543,1.7864780115329397,0.8932966692122314,2025-05-01,11813208064.0,mid_cap,2025-05-01,75.36000061035156,90,0.766985172288047,2025-08-01,1.0808120526614498,2025-10-30,2.0666136442649043,2026-05-04
GTLB,2025-01-31,,759249000.0,674109000.0,-142715000.0,-6326000.0,-131729000.0,239652000.0,577172000.0,-63971000.0,-3765000.0,-67736000.0,1399263000.0,275000.0,775909000.0,227649000.0,1336317000.0,545031000.0,579906000.0,0.3666198484220051,0.30926219076884864,-0.05735765765315648,0.8878628750251893,-0.18796863742988137,-0.008331917460543247,-0.1734990760606863,-0.08425562628334052,-0.08921447377606029,0.00495884749271978,0.3156434845485473,0.7601880279065234,0.00019653203150515663,0.0003544230057906275,0.16269207432769967,2.451818336938633,0.542606357775486,2025-05-01,3995034624.0,low_cap,2025-05-01,46.959999084472656,90,-0.10945484433256691,2025-08-01,0.011073263796881339,2025-10-30,-0.47636284855212907,2026-05-04
HD,2025-01-31,,159514000000.0,53308000000.0,21526000000.0,14806000000.0,25488000000.0,,28748000000.0,19810000000.0,-3485000000.0,16325000000.0,96119000000.0,62290000000.0,6640000000.0,1659000000.0,31683000000.0,28661000000.0,152669000000.0,-0.030075665648049865,0.04483555928184502,0.07491122492989488,0.3341901024361498,0.13494740273581002,0.09281943904610254,0.1597853479945334,0.12418972629361687,0.10234211417179684,0.02184761212182003,0.0,0.1802224256178141,0.6480508536293553,9.381024096385541,0.01725985497144165,1.1054394473326123,1.65954701983999,2025-05-01,296328200192.0,large_cap,2025-05-01,349.46649169921875,90,0.04935012720806453,2025-08-01,0.07193809481144431,2025-10-30,-0.10600867079230536,2026-05-04
LOW,2025-01-31,,83674000000.0,27877000000.0,10466000000.0,6957000000.0,12597000000.0,,15682000000.0,9625000000.0,-1927000000.0,7698000000.0,43102000000.0,39678000000.0,-14231000000.0,1761000000.0,20358000000.0,18757000000.0,86377000000.0,-0.11005676959375221,-0.03129305254871084,0.07876371704504137,0.33316203360661617,0.12508067022014008,0.08314410689102947,0.15054855749695245,0.11502975834787389,0.0919999043908502,0.02302985395702369,0.0,0.18741783588689437,0.920560530833836,2.7881385707258803,0.04085657278084544,1.0853548008743403,1.9413020277481323,2025-05-01,122328940544.0,large_cap,2025-05-01,218.0314178466797,90,0.023767948101278913,2025-08-01,0.08978440408353139,2025-10-30,0.02609065899862051,2026-05-04
LULU,2025-01-31,,10588126000.0,6270811000.0,2505697000.0,1814616000.0,2952221000.0,,3762379000.0,2272713000.0,-689232000.0,1583481000.0,7603292000.0,1575791000.0,4324047000.0,1984336000.0,3980302000.0,1839630000.0,9619278000.0,0.18602510961691965,0.1007194095024595,-0.08530570011446015,0.5922493744407651,0.23665160388155562,0.1713821690448338,0.27882375030293366,0.2146473323041301,0.1495525270477514,0.0650948052563787,0.0,0.35533946233733904,0.20725114858143026,0.3644250397833326,0.26098379491409773,2.1636426890189875,1.3925712704444337,2025-05-01,13976446976.0,mid_cap,2025-05-01,268.6000061035156,90,-0.2802308360464172,2025-08-01,-0.3744601621203695,2025-10-30,-0.519806430392144,2026-05-04
MDB,2025-01-31,,2006443000.0,1471147000.0,-216064000.0,-129072000.0,-96534000.0,596837000.0,1090374000.0,150191000.0,-29550000.0,120641000.0,3430293000.0,36500000.0,2782224000.0,490133000.0,2923522000.0,561987000.0,1683011000.0,0.31071539827419703,0.19217462036790023,-0.1185407779062968,0.7332114592839168,-0.1076850924745931,-0.06432876488392643,-0.048112007168905374,0.07485435668992341,0.060126801508938954,0.014727555180984458,0.29746023186305315,0.5434363198954568,0.010640490477052544,0.013119001201916164,0.14288371284901902,5.2021167749431925,0.584918839294486,2025-05-01,25088151552.0,mid_cap,2025-05-01,172.19000244140625,90,0.2832917015370622,2025-08-01,1.0183518416708583,2025-10-30,0.5371972744554459,2026-05-04
MRVL,2025-01-31,,5767300000.0,2382200000.0,-366400000.0,-885000000.0,651600000.0,1950400000.0,798200000.0,1681200000.0,-291600000.0,1389600000.0,20204500000.0,4343100000.0,13427000000.0,948300000.0,3120300000.0,2026800000.0,5507700000.0,-0.06958240421650108,0.04713401238266424,0.11671641659916532,0.4130529017044371,-0.0635305949057618,-0.15345135505349122,0.11298181124616372,0.29150555719314064,0.24094463613822759,0.05056092105491304,0.33818251174726477,0.13840098486293412,0.2149570640203915,0.3234601921501452,0.04693508871785988,1.5395204262877442,0.28544631146526767,2025-05-01,154876592128.0,large_cap,2025-05-01,60.78567123413086,90,0.22249276558512698,2025-08-01,0.4553106733341705,2025-10-30,1.6924108978205226,2026-05-04
NCNO,2025-01-31,,540657000.0,324788000.0,-18131000.0,-37878000.0,9548000.0,129422000.0,213497000.0,55199000.0,-1816000.0,53383000.0,1610381000.0,236824000.0,1089312000.0,120928000.0,302249000.0,251512000.0,476543000.0,0.16709648188285997,0.13453980018592238,-0.032556681696937595,0.6007283730720216,-0.03353512485734948,-0.07005920574412243,0.01765999515404406,0.10209615338375347,0.09873727705365878,0.003358876330094681,0.23937912576735343,0.3948843721620177,0.14706085081729106,0.21740695044211392,0.0750927886009584,1.201727949362257,0.335732351536686,2025-05-01,1628655232.0,low_cap,2025-05-01,22.8700008392334,90,0.1871446708455975,2025-08-01,0.17184076316627195,2025-10-30,-0.21338001263837347,2026-05-04
NVDA,2025-01-31,,130497000000.0,97858000000.0,81453000000.0,72880000000.0,86137000000.0,12914000000.0,3491000000.0,64089000000.0,-3236000000.0,60853000000.0,111601000000.0,9982000000.0,79327000000.0,8589000000.0,80126000000.0,18047000000.0,60922000000.0,1.2585452658115224,1.1420340763599355,-0.1165111894515869,0.7498869705816992,0.6241752683969747,0.5584802715771244,0.6600688138424639,0.4911147382698453,0.46631723334636044,0.024797504923484832,0.0989601293516326,0.026751572833091947,0.08944364297810951,0.12583357494926065,0.07696167597064542,4.439851498864077,1.169317479234057,2025-05-01,5457368842240.0,large_cap,2025-05-01,111.58370208740234,90,0.5565994705548167,2025-08-01,0.8180766345134618,2025-10-30,0.7787543522446654,2026-05-04
PATH,2025-01-31,,1429664000.0,1182722000.0,-162569000.0,-73694000.0,-145337000.0,380682000.0,964609000.0,320565000.0,-14923000.0,305642000.0,2865270000.0,77817000.0,1845762000.0,879196000.0,2338559000.0,798920000.0,1308072000.0,0.2356843737040435,0.09295512785228954,-0.14272924585175395,0.8272727018376346,-0.11371133357208407,-0.051546377330617545,-0.10165815184546859,0.2242240134744947,0.21378589654632138,0.010438116928173332,0.26627375383306845,0.6747102815766501,0.02715869708613848,0.042159823422521434,0.3068457771867922,2.9271504030441093,0.49896309946357587,2025-05-01,5344953856.0,low_cap,2025-05-01,11.880000114440918,90,-0.06481485272274412,2025-08-01,0.33585856335708764,2025-10-30,-0.08838385358755341,2026-05-04
ROST,2025-01-31,,21129219000.0,5868713000.0,2585586000.0,2090730000.0,3267329000.0,,3283127000.0,2356988000.0,-720104000.0,1636884000.0,14905332000.0,5682429000.0,5509195000.0,4730744000.0,7538696000.0,4661825000.0,20376941000.0,0.08991909371871132,0.03691810267301654,-0.05300099104569478,0.2777534276113092,0.12237016427346416,0.098949705618556,0.15463557834295721,0.11155111790928003,0.0774701611072326,0.03408095680204744,0.0,0.1553832633378451,0.38123464811115915,1.0314445213865184,0.3173860199826478,1.6171126114772647,1.4175611116880857,2025-05-01,68812906496.0,large_cap,2025-05-01,137.5576629638672,90,-0.011002355080361292,2025-08-01,0.14407498897113347,2025-10-30,0.6430927903437158,2026-05-04
S,2025-01-31,,821461000.0,610355000.0,-329359000.0,-288441000.0,-286593000.0,267002000.0,672712000.0,33728000.0,-27136000.0,6592000.0,2406625000.0,19065000.0,1669247000.0,186574000.0,1069722000.0,613553000.0,621154000.0,0.47130482567820753,0.3224755857645607,-0.14882923991364683,0.74301153676194,-0.4009429540781607,-0.35113170314841485,-0.3488820528302622,0.041058552992777504,0.008024726676007747,0.03303382631676976,0.32503308130270336,0.8189214095373973,0.00792188230405651,0.011421317516221385,0.07752516490936477,1.7434875226753026,0.34133319482678026,2025-05-01,5757388800.0,low_cap,2025-05-01,18.56999969482422,90,-0.03392564195583658,2025-08-01,-0.08400643465692581,2025-10-30,-0.1599353452968706,2026-05-04
SNOW,2025-01-31,,3626396000.0,2411723000.0,-1456010000.0,-1285640000.0,-1099832000.0,1783379000.0,2084354000.0,959764000.0,-75712000.0,884052000.0,9033938000.0,2685270000.0,2999929000.0,2628798000.0,5869372000.0,3301183000.0,2806489000.0,0.3586409954401961,0.2921468781812435,-0.0664941172589526,0.6650467847416554,-0.4015033107250284,-0.35452278239883345,-0.3032851348832284,0.2646605610639323,0.24378253229928556,0.020878028764646773,0.49177723558044956,0.5747728598862342,0.2972424650246659,0.8951111842980284,0.2909913705407321,1.7779602039632458,0.401419181756616,2025-05-01,54437380096.0,large_cap,2025-05-01,165.36000061035156,90,0.23984036959193533,2025-08-01,0.6399370565725877,2025-10-30,-0.12790272023717197,2026-05-04
TGT,2025-01-31,,106566000000.0,30064000000.0,5566000000.0,4091000000.0,8653000000.0,,21969000000.0,7367000000.0,-2891000000.0,4476000000.0,57769000000.0,19875000000.0,14666000000.0,4762000000.0,19454000000.0,20799000000.0,107412000000.0,-0.015652492668621676,-0.007876214948050464,0.007776277720571212,0.28211624720830286,0.052230542574554735,0.03838935495373759,0.08119850609012255,0.06913086725597282,0.04200213951917122,0.027128727736801608,0.0,0.20615393277405553,0.3440426526337655,1.3551752352379653,0.08243175405494296,0.9353334294918025,1.8446917897142066,2025-05-01,55200583680.0,large_cap,2025-05-01,90.90664672851562,90,0.0514802964520622,2025-08-01,-0.010091885099816067,2025-10-30,0.39224381459962965,2026-05-04
TJX,2025-01-31,,56360000000.0,17248000000.0,6302000000.0,4864000000.0,7663000000.0,,10946000000.0,6116000000.0,-1918000000.0,4198000000.0,31749000000.0,12778000000.0,8393000000.0,5335000000.0,12991000000.0,11008000000.0,54217000000.0,0.08572973405959639,0.039526347824483166,-0.04620338623511322,0.3060326472675656,0.11181689141234918,0.08630234208658623,0.13596522356281052,0.10851667849538679,0.07448545067423705,0.03403122782114975,0.0,0.19421575585521647,0.40246936911398784,1.5224591921839628,0.1680367885602696,1.180141715116279,1.775174021229015,2025-05-01,163030188032.0,large_cap,2025-05-01,125.6803207397461,90,-0.009564157380506755,2025-08-01,0.12204116620898309,2025-10-30,0.2264063791968165,2026-05-04
ULTA,2025-01-31,,11295654000.0,,1578661000.0,1201118000.0,1845703000.0,,2808592000.0,1338605000.0,-374458000.0,964147000.0,6001693000.0,1923234000.0,2488353000.0,703201000.0,3028808000.0,1779478000.0,11207303000.0,0.09783172586197098,0.007883341781693698,-0.08994838408027728,,0.13975826455024207,0.10633452476501139,0.1633993923680736,0.11850619716220061,0.0853555712666128,0.03315062589558781,0.0,0.24864359336785635,0.3204485800923173,0.7728943602455118,0.11716710601491946,1.7020766764185902,1.8820779403411672,2025-05-01,21618143232.0,mid_cap,2025-05-01,392.92999267578125,90,0.29216405072257223,2025-08-01,0.29707584852817703,2025-10-30,0.3183009942115005,2026-05-04
WDAY,2025-01-31,,8446000000.0,6377000000.0,499000000.0,526000000.0,1078000000.0,2626000000.0,3252000000.0,2461000000.0,-272000000.0,2189000000.0,17977000000.0,3362000000.0,9034000000.0,1543000000.0,10545000000.0,5548000000.0,7259000000.0,0.1677927927927927,0.16352114616338342,-0.004271646629409265,0.7550319677954062,0.05908122188017997,0.06227800142079091,0.1276343831399479,0.29138053516457496,0.25917594127397586,0.0322045938905991,0.3109164101349751,0.385034335780251,0.18701674361684376,0.37214965685189283,0.08583189631195416,1.9006849315068493,0.4698225510374367,2025-05-01,31213191168.0,mid_cap,2025-05-01,246.61000061035156,90,-0.09890109618135512,2025-08-01,-0.05571552434677429,2025-10-30,-0.481407894760452,2026-05-04
WMT,2025-01-31,,680985000000.0,169232000000.0,29348000000.0,19436000000.0,42010000000.0,,139884000000.0,36443000000.0,-23783000000.0,12660000000.0,260823000000.0,60114000000.0,91013000000.0,9037000000.0,79458000000.0,96584000000.0,648125000000.0,0.0602595499019285,0.05070009643201545,-0.009559453469913048,0.24851061330278934,0.04309639713062696,0.028541010448100913,0.06169005191010081,0.053515128820752295,0.018590717857221526,0.034924410963530765,0.0,0.20541421617216238,0.23047814034805214,0.6604990495863229,0.03464801800454714,0.8226828460200447,2.610908547175671,2025-05-01,1047786684416.0,large_cap,2025-05-01,96.36933135986328,90,0.013531680494858866,2025-08-01,0.05447609161385425,2025-10-30,0.34982524788974967,2026-05-04
BOOT,2025-03-31,,1911104000.0,717038000.0,239352000.0,180942000.0,304096000.0,,477686000.0,147540000.0,-148293000.0,-753000.0,2018021000.0,563043000.0,1131057000.0,69770000.0,863960000.0,353349000.0,1667009000.0,0.0056671784461410635,0.14642692390982903,0.14075974546368797,0.3751956984025987,0.12524279160108504,0.09467930578346338,0.1591205920766217,0.07720145005190716,-0.00039401309400221023,0.07759546314590939,0.0,0.2499529068015137,0.27900750289516313,0.4978024980173413,0.034573475697230106,2.4450613982210223,0.9470188863247706,2025-06-29,4365484032.0,low_cap,2025-06-30,152.0,90,0.09131582159745055,2025-09-29,0.17355266370271383,2025-12-29,,
AI,2025-04-30,,389056000.0,235863000.0,-324424000.0,-288702000.0,-311817000.0,226391000.0,333896000.0,-41407000.0,-3039000.0,-44446000.0,1025882000.0,4795000.0,838303000.0,164358000.0,904252000.0,131884000.0,310582000.0,0.16412226615941083,0.2526675724929326,0.08854530633352176,0.6062443452870538,-0.8338748149366673,-0.7420576986346439,-0.8014707394308275,-0.1064294086198388,-0.11424062345780556,0.007811214837966771,0.5818982357295608,0.8582209244941602,0.004674026837394554,0.005719888870730511,0.16021140832961295,6.8564192775469355,0.3792404974451253,2025-07-29,1256769024.0,low_cap,2025-07-29,24.479999542236328,90,-0.24999996104271516,2025-10-27,-0.4636437761452078,2026-01-28,,
