symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities
SEDG,2025-12-31,,1184444000.0,196281000.0,-229702000.0,-405448000.0,-348898000.0,221255000.0,218367000.0,104261000.0,-23467000.0,80794000.0,2182194000.0,415925000.0,427464000.0,455075000.0,1739847000.0,803495000.0
SHAK,2022-12-31,,900486000.0,381544000.0,-9419000.0,-21229000.0,51529000.0,,188517000.0,76742000.0,-142559000.0,-65817000.0,1511950000.0,720509000.0,412204000.0,230521000.0,343988000.0,147718000.0
SHAK,2023-12-31,,1087533000.0,478238000.0,28159000.0,20264000.0,111737000.0,,209388000.0,132139000.0,-146167000.0,-14028000.0,1605857000.0,771329000.0,443417000.0,224653000.0,334432000.0,164067000.0
SHAK,2024-12-31,,1252608000.0,573918000.0,50953000.0,10207000.0,120895000.0,,242116000.0,171155000.0,-135499000.0,35656000.0,1696971000.0,809623000.0,470018000.0,320714000.0,368216000.0,187313000.0
SHAK,2025-12-31,,1445306000.0,687899000.0,85757000.0,45725000.0,183556000.0,,282865000.0,222355000.0,-165849000.0,56506000.0,1896209000.0,902126000.0,525327000.0,360123000.0,430347000.0,244918000.0
SHOP,2021-12-31,,,,,,,,,,,,,,,,,
SHOP,2022-12-31,,5600000000.0,2754000000.0,-687000000.0,-3460000000.0,-594000000.0,1503000000.0,1938000000.0,-136000000.0,-50000000.0,-186000000.0,10757000000.0,1396000000.0,8239000000.0,1649000000.0,6050000000.0,856000000.0
SHOP,2023-12-31,,7060000000.0,3515000000.0,74000000.0,132000000.0,144000000.0,1730000000.0,1711000000.0,944000000.0,-39000000.0,905000000.0,11299000000.0,1150000000.0,9066000000.0,1405000000.0,6275000000.0,898000000.0
SHOP,2024-12-31,,8880000000.0,4472000000.0,1302000000.0,2019000000.0,1338000000.0,1367000000.0,1803000000.0,1616000000.0,-19000000.0,1597000000.0,13924000000.0,1126000000.0,11558000000.0,1489000000.0,7254000000.0,1956000000.0
SHOP,2025-12-31,,11556000000.0,5555000000.0,1885000000.0,1231000000.0,1916000000.0,1536000000.0,2134000000.0,2033000000.0,-26000000.0,2007000000.0,15189000000.0,188000000.0,13473000000.0,1534000000.0,8296000000.0,1392000000.0
SHW,2021-12-31,,,,,,,,,,,,,,,,,
SHW,2022-12-31,,22148900000.0,9325100000.0,3000600000.0,2020100000.0,3545000000.0,,6331600000.0,1919900000.0,-644500000.0,1275400000.0,22594000000.0,12507900000.0,3102100000.0,198800000.0,5907700000.0,5960700000.0
SHW,2023-12-31,,23051900000.0,10758100000.0,3606400000.0,2388800000.0,4149900000.0,,7071000000.0,3521900000.0,-888400000.0,2633500000.0,22954400000.0,11809700000.0,3715800000.0,276800000.0,5512900000.0,6626900000.0
SHW,2024-12-31,,23098500000.0,11195100000.0,3761900000.0,2681400000.0,4491500000.0,,7434500000.0,3153200000.0,-1070000000.0,2083200000.0,23632600000.0,11913300000.0,4051200000.0,210400000.0,5400800000.0,6808700000.0
SHW,2025-12-31,,23574300000.0,11515500000.0,3796700000.0,2568500000.0,4480100000.0,,7703500000.0,3451600000.0,-797600000.0,2654000000.0,25901700000.0,12942600000.0,4598300000.0,207200000.0,6007400000.0,6920300000.0
SLB,2021-12-31,,,,,,,,,,,,,,,,,
SLB,2022-12-31,,28091000000.0,5161000000.0,4151000000.0,3441000000.0,6430000000.0,634000000.0,376000000.0,3720000000.0,-1715000000.0,2005000000.0,43135000000.0,12226000000.0,17685000000.0,1655000000.0,15003000000.0,12018000000.0
SLB,2023-12-31,,33135000000.0,6563000000.0,5488000000.0,4203000000.0,7544000000.0,711000000.0,364000000.0,6637000000.0,-2092000000.0,4545000000.0,47957000000.0,11965000000.0,20189000000.0,2900000000.0,17718000000.0,13395000000.0
SLB,2024-12-31,,36289000000.0,7460000000.0,6326000000.0,4461000000.0,8069000000.0,749000000.0,385000000.0,6602000000.0,-2129000000.0,4473000000.0,48935000000.0,12074000000.0,21130000000.0,3544000000.0,18570000000.0,12811000000.0
SLB,2025-12-31,,35708000000.0,6507000000.0,5458000000.0,3374000000.0,6958000000.0,709000000.0,340000000.0,6489000000.0,-1946000000.0,4543000000.0,54868000000.0,11636000000.0,26109000000.0,3036000000.0,19513000000.0,14721000000.0
SNOW,2023-01-31,,2065659000.0,1348119000.0,-842267000.0,-796705000.0,-752458000.0,788058000.0,1402328000.0,545639000.0,-49840000.0,495799000.0,7722322000.0,251658000.0,5456436000.0,939902000.0,4984690000.0,1993517000.0
SNOW,2024-01-31,,2806489000.0,1907931000.0,-1094773000.0,-836097000.0,-729320000.0,1287949000.0,1714755000.0,848122000.0,-97963000.0,750159000.0,8223383000.0,287981000.0,5180308000.0,1762749000.0,5039264000.0,2731230000.0
SNOW,2025-01-31,,3626396000.0,2411723000.0,-1456010000.0,-1285640000.0,-1099832000.0,1783379000.0,2084354000.0,959764000.0,-75712000.0,884052000.0,9033938000.0,2685270000.0,2999929000.0,2628798000.0,5869372000.0,3301183000.0
SNOW,2026-01-31,,4683946000.0,3146141000.0,-1435165000.0,-1331616000.0,-1083169000.0,1969472000.0,2611834000.0,1221942000.0,-104729000.0,1117213000.0,9132495000.0,2741114000.0,1924102000.0,2828163000.0,5742612000.0,4421691000.0
SNPS,2022-10-31,,4615714000.0,3717701000.0,1159935000.0,984594000.0,1333555000.0,1589846000.0,956283000.0,1738900000.0,-139082000.0,1599818000.0,9418087000.0,656371000.0,5515725000.0,1417608000.0,3012669000.0,2774499000.0
SNPS,2023-10-31,,5318014000.0,4287171000.0,1326330000.0,1229888000.0,1555293000.0,1849935000.0,1101611000.0,1703274000.0,-191822000.0,1511452000.0,10333131000.0,677596000.0,6147308000.0,1433966000.0,3430624000.0,2985451000.0
SNPS,2024-10-31,,6127436000.0,4882147000.0,1355711000.0,2263380000.0,1845752000.0,2082360000.0,1427838000.0,1407029000.0,-139500000.0,1267529000.0,13073561000.0,684457000.0,8990702000.0,3896532000.0,6469666000.0,2650120000.0
SNPS,2025-10-31,,7054178000.0,5430629000.0,914927000.0,1332220000.0,2500301000.0,2479338000.0,1843839000.0,1518608000.0,-169454000.0,1349154000.0,48224461000.0,14293418000.0,28327602000.0,2888030000.0,6012102000.0,3722494000.0
SO,2021-12-31,,,,,,,,,,,,,,,,,
SO,2022-12-31,,29279000000.0,10627000000.0,5370000000.0,3535000000.0,10309000000.0,,,6302000000.0,-7923000000.0,-1621000000.0,134891000000.0,59135000000.0,30408000000.0,1917000000.0,10416000000.0,15724000000.0
SO,2023-12-31,,25253000000.0,11776000000.0,5826000000.0,3976000000.0,11777000000.0,,,7553000000.0,-9095000000.0,-1542000000.0,139331000000.0,63490000000.0,31444000000.0,748000000.0,10432000000.0,13467000000.0
SO,2024-12-31,,26724000000.0,13363000000.0,7068000000.0,4401000000.0,13238000000.0,,,9788000000.0,-8955000000.0,833000000.0,145180000000.0,66277000000.0,33208000000.0,1070000000.0,10694000000.0,15993000000.0
SO,2025-12-31,,29553000000.0,14324000000.0,7285000000.0,4341000000.0,14267000000.0,,,9802000000.0,-12737000000.0,-2935000000.0,155720000000.0,74075000000.0,36016000000.0,1639000000.0,10917000000.0,16888000000.0
SQ,,missing_total_revenue,,,,,,,,,,,,,,,,
SRE,2021-12-31,,,,,,,,,,,,,,,,,
SRE,2022-12-31,,14439000000.0,5211000000.0,2557000000.0,2139000000.0,4416000000.0,,,1142000000.0,-5357000000.0,-4215000000.0,78574000000.0,28919000000.0,27135000000.0,370000000.0,5912000000.0,9899000000.0
SRE,2023-12-31,,16720000000.0,6620000000.0,3716000000.0,3075000000.0,6163000000.0,,,6218000000.0,-8397000000.0,-2179000000.0,87181000000.0,31076000000.0,28695000000.0,236000000.0,5470000000.0,10090000000.0
SRE,2024-12-31,,13185000000.0,6092000000.0,2962000000.0,2862000000.0,5596000000.0,,,4907000000.0,-8215000000.0,-3308000000.0,96155000000.0,35848000000.0,31242000000.0,1565000000.0,5285000000.0,9676000000.0
SRE,2025-12-31,,13702000000.0,6387000000.0,3080000000.0,1837000000.0,5264000000.0,,,4565000000.0,-10612000000.0,-6047000000.0,110878000000.0,35021000000.0,31614000000.0,29000000.0,34837000000.0,21894000000.0
SYK,2021-12-31,,,,,,,,,,,,,,,,,
SYK,2022-12-31,,18449000000.0,11578000000.0,3111000000.0,2358000000.0,4109000000.0,1454000000.0,6386000000.0,2624000000.0,-588000000.0,2036000000.0,36884000000.0,13048000000.0,16616000000.0,1844000000.0,10275000000.0,6303000000.0
SYK,2023-12-31,,20498000000.0,13058000000.0,3924000000.0,3165000000.0,5064000000.0,1388000000.0,7111000000.0,3711000000.0,-575000000.0,3136000000.0,39912000000.0,12995000000.0,18593000000.0,2971000000.0,12518000000.0,7921000000.0
SYK,2024-12-31,,22595000000.0,14440000000.0,4666000000.0,2993000000.0,4951000000.0,1466000000.0,7685000000.0,4242000000.0,-755000000.0,3487000000.0,42971000000.0,13597000000.0,20634000000.0,3652000000.0,14847000000.0,7616000000.0
SYK,2025-12-31,,25116000000.0,16065000000.0,5059000000.0,3246000000.0,6314000000.0,1623000000.0,8651000000.0,5044000000.0,-761000000.0,4283000000.0,47844000000.0,15859000000.0,22420000000.0,4011000000.0,14755000000.0,7794000000.0
TEAM,2021-06-30,,,,,,,,,,,,,,,,,
TEAM,2022-06-30,,2802882000.0,2349968000.0,70083000.0,-519510000.0,-377733000.0,1291877000.0,978678000.0,821044000.0,-74601000.0,746443000.0,3326830000.0,1314491000.0,327372000.0,1385265000.0,1896953000.0,1594056000.0
TEAM,2023-06-30,,3534647000.0,2900882000.0,-345222000.0,-486761000.0,-220066000.0,1869881000.0,1366323000.0,868111000.0,-25812000.0,842299000.0,4106779000.0,1282358000.0,654672000.0,2102550000.0,2736364000.0,2027590000.0
TEAM,2024-06-30,,4358603000.0,3555108000.0,-117077000.0,-300519000.0,27408000.0,2184111000.0,1475688000.0,1448159000.0,-33112000.0,1415047000.0,5212133000.0,1249338000.0,1032851000.0,2176930000.0,3076264000.0,2610126000.0
TEAM,2025-06-30,,5215304000.0,4320453000.0,-130392000.0,-256687000.0,24030000.0,2669312000.0,1766898000.0,1460393000.0,-44850000.0,1415543000.0,6041970000.0,1239331000.0,1345654000.0,2512874000.0,3891237000.0,3180859000.0
TGT,2022-01-31,,,,,,,,,,,,,,,,,
TGT,2023-01-31,,109120000000.0,26814000000.0,3848000000.0,2780000000.0,6596000000.0,,20581000000.0,4018000000.0,-5528000000.0,-1510000000.0,53335000000.0,19073000000.0,11232000000.0,2229000000.0,17846000000.0,19500000000.0
TGT,2024-01-31,,107412000000.0,29584000000.0,5707000000.0,4138000000.0,8600000000.0,,21462000000.0,8621000000.0,-4806000000.0,3815000000.0,55356000000.0,19646000000.0,13432000000.0,3805000000.0,17498000000.0,19304000000.0
TGT,2025-01-31,,106566000000.0,30064000000.0,5566000000.0,4091000000.0,8653000000.0,,21969000000.0,7367000000.0,-2891000000.0,4476000000.0,57769000000.0,19875000000.0,14666000000.0,4762000000.0,19454000000.0,20799000000.0
TGT,2026-01-31,,104780000000.0,29269000000.0,5117000000.0,3705000000.0,8346000000.0,,21535000000.0,6562000000.0,-3727000000.0,2835000000.0,59490000000.0,20290000000.0,16165000000.0,5488000000.0,20005000000.0,21230000000.0
TJX,2022-01-31,,,,,,,,,,,,,,,,,
TJX,2023-01-31,,49936000000.0,13787000000.0,4860000000.0,3498000000.0,5607000000.0,,8927000000.0,4084000000.0,-1457000000.0,2627000000.0,28349000000.0,12744000000.0,6364000000.0,5477000000.0,12456000000.0,10305000000.0
TJX,2024-01-31,,54217000000.0,16266000000.0,5797000000.0,4474000000.0,7010000000.0,,10469000000.0,6057000000.0,-1722000000.0,4335000000.0,29747000000.0,12542000000.0,7302000000.0,5600000000.0,12664000000.0,10451000000.0
TJX,2025-01-31,,56360000000.0,17248000000.0,6302000000.0,4864000000.0,7663000000.0,,10946000000.0,6116000000.0,-1918000000.0,4198000000.0,31749000000.0,12778000000.0,8393000000.0,5335000000.0,12991000000.0,11008000000.0
TJX,2026-01-31,,60372000000.0,18693000000.0,7178000000.0,5494000000.0,8620000000.0,,11515000000.0,6874000000.0,-1957000000.0,4917000000.0,35767000000.0,13489000000.0,10190000000.0,6230000000.0,15202000000.0,13361000000.0
TMO,2022-12-31,,44915000000.0,18971000000.0,8507000000.0,6950000000.0,11942000000.0,1471000000.0,8993000000.0,9154000000.0,-2243000000.0,6911000000.0,97154000000.0,34488000000.0,43978000000.0,8524000000.0,25229000000.0,17010000000.0
TMO,2023-12-31,,42857000000.0,17100000000.0,7318000000.0,5995000000.0,11079000000.0,1337000000.0,8445000000.0,8406000000.0,-1479000000.0,6927000000.0,98726000000.0,34917000000.0,46735000000.0,8077000000.0,24589000000.0,14012000000.0
TMO,2024-12-31,,42879000000.0,17702000000.0,7717000000.0,6335000000.0,11535000000.0,1390000000.0,8595000000.0,8667000000.0,-1400000000.0,7267000000.0,97321000000.0,31275000000.0,49585000000.0,4009000000.0,22137000000.0,13332000000.0
TMO,2025-12-31,,44557000000.0,18239000000.0,8110000000.0,6704000000.0,11507000000.0,1397000000.0,8732000000.0,7818000000.0,-1525000000.0,6293000000.0,110343000000.0,39385000000.0,53407000000.0,9852000000.0,28707000000.0,15189000000.0
TRV,2022-12-31,,36896000000.0,,,2842000000.0,,,4810000000.0,6465000000.0,,6465000000.0,115717000000.0,7292000000.0,21560000000.0,799000000.0,,
TRV,2023-12-31,,41373000000.0,,,2991000000.0,,,5176000000.0,7711000000.0,,7711000000.0,125978000000.0,8031000000.0,24921000000.0,500000000.0,,
TRV,2024-12-31,,46428000000.0,,,4999000000.0,,,5819000000.0,9074000000.0,,9074000000.0,133189000000.0,8033000000.0,27864000000.0,568000000.0,,
TRV,2025-12-31,,48828000000.0,,,6288000000.0,,,6120000000.0,10606000000.0,,10606000000.0,143708000000.0,9267000000.0,32894000000.0,710000000.0,,
TSLA,2021-12-31,,,,,,,,,,,,,,,,,
TSLA,2022-12-31,,81462000000.0,20853000000.0,13832000000.0,12583000000.0,17657000000.0,3075000000.0,3946000000.0,14724000000.0,-7172000000.0,7552000000.0,82338000000.0,5748000000.0,44704000000.0,16253000000.0,40917000000.0,26709000000.0
TSLA,2023-12-31,,96773000000.0,17660000000.0,8891000000.0,14999000000.0,14796000000.0,3969000000.0,4800000000.0,13256000000.0,-8899000000.0,4357000000.0,106618000000.0,9573000000.0,62634000000.0,16398000000.0,49616000000.0,28748000000.0
TSLA,2024-12-31,,97690000000.0,17450000000.0,7760000000.0,7130000000.0,14708000000.0,4540000000.0,5150000000.0,14923000000.0,-11342000000.0,3581000000.0,122070000000.0,13623000000.0,72913000000.0,16139000000.0,58360000000.0,28821000000.0
TSLA,2025-12-31,,94827000000.0,17094000000.0,4849000000.0,3794000000.0,11764000000.0,6411000000.0,5834000000.0,14747000000.0,-8527000000.0,6220000000.0,137806000000.0,14719000000.0,82137000000.0,16513000000.0,68642000000.0,31714000000.0
TXN,2021-12-31,,,,,,,,,,,,,,,,,
TXN,2022-12-31,,20028000000.0,13771000000.0,10397000000.0,8749000000.0,11225000000.0,1670000000.0,1704000000.0,8720000000.0,-2797000000.0,5923000000.0,27207000000.0,8735000000.0,14577000000.0,3050000000.0,14021000000.0,2985000000.0
TXN,2023-12-31,,17519000000.0,11019000000.0,7331000000.0,6510000000.0,9009000000.0,1863000000.0,1825000000.0,6420000000.0,-5071000000.0,1349000000.0,32348000000.0,11223000000.0,16897000000.0,2964000000.0,15122000000.0,3320000000.0
TXN,2024-12-31,,15641000000.0,9094000000.0,5341000000.0,4799000000.0,7541000000.0,1959000000.0,1794000000.0,6318000000.0,-4820000000.0,1498000000.0,35509000000.0,13596000000.0,16903000000.0,3200000000.0,15026000000.0,3643000000.0
TXN,2025-12-31,,17682000000.0,10083000000.0,6140000000.0,5001000000.0,8252000000.0,2083000000.0,1860000000.0,7153000000.0,-4550000000.0,2603000000.0,34585000000.0,14048000000.0,16273000000.0,3225000000.0,13750000000.0,3159000000.0
UBER,2021-12-31,,,,,,,,,,,,,,,,,
UBER,2022-12-31,,31877000000.0,12218000000.0,-1832000000.0,-9141000000.0,-7914000000.0,2798000000.0,7892000000.0,642000000.0,-252000000.0,390000000.0,32109000000.0,11139000000.0,7340000000.0,4208000000.0,9249000000.0,8853000000.0
UBER,2023-12-31,,37281000000.0,14824000000.0,1110000000.0,1887000000.0,3777000000.0,3164000000.0,7038000000.0,3585000000.0,-223000000.0,3362000000.0,38699000000.0,11224000000.0,11249000000.0,4680000000.0,11297000000.0,9454000000.0
UBER,2024-12-31,,43978000000.0,17327000000.0,2799000000.0,9856000000.0,5385000000.0,3109000000.0,7976000000.0,7137000000.0,-242000000.0,6895000000.0,51244000000.0,11126000000.0,21558000000.0,5893000000.0,12245000000.0,11476000000.0
UBER,2025-12-31,,52017000000.0,20679000000.0,5565000000.0,10053000000.0,6987000000.0,3402000000.0,8139000000.0,10099000000.0,-336000000.0,9763000000.0,61802000000.0,12080000000.0,27041000000.0,7105000000.0,13993000000.0,12320000000.0
ULTA,2022-01-31,,,,,,,,,,,,,,,,,
ULTA,2023-01-31,,10208580000.0,,1649211000.0,1242408000.0,1890583000.0,,2395299000.0,1481915000.0,-312126000.0,1169789000.0,5370411000.0,1903176000.0,1959811000.0,737877000.0,2709304000.0,1681775000.0
ULTA,2024-01-31,,11207303000.0,,1686539000.0,1291005000.0,1930379000.0,,2694561000.0,1476266000.0,-435267000.0,1040999000.0,5707011000.0,1911092000.0,2279328000.0,766594000.0,2836518000.0,1658191000.0
ULTA,2025-01-31,,11295654000.0,,1578661000.0,1201118000.0,1845703000.0,,2808592000.0,1338605000.0,-374458000.0,964147000.0,6001693000.0,1923234000.0,2488353000.0,703201000.0,3028808000.0,1779478000.0
ULTA,2026-01-31,,12392820000.0,,1548813000.0,1153479000.0,1849585000.0,,3296411000.0,1502780000.0,-434829000.0,1067951000.0,6999294000.0,2182061000.0,2803451000.0,424243000.0,3144146000.0,2224342000.0
UNH,2021-12-31,,,,,,,,,,,,,,,,,
UNH,2022-12-31,,324162000000.0,79617000000.0,28435000000.0,20120000000.0,31835000000.0,,,26206000000.0,-2802000000.0,23404000000.0,245705000000.0,57623000000.0,77772000000.0,23365000000.0,69069000000.0,89237000000.0
UNH,2023-12-31,,371622000000.0,90958000000.0,32358000000.0,22381000000.0,36330000000.0,,,29068000000.0,-3386000000.0,25682000000.0,273720000000.0,62537000000.0,88756000000.0,25427000000.0,78437000000.0,99054000000.0
UNH,2024-12-31,,400278000000.0,89399000000.0,32287000000.0,14405000000.0,28076000000.0,,,24204000000.0,-3499000000.0,20705000000.0,298278000000.0,76904000000.0,92658000000.0,25312000000.0,85779000000.0,103769000000.0
UNH,2025-12-31,,447567000000.0,82917000000.0,18964000000.0,12056000000.0,23060000000.0,,,19697000000.0,-3622000000.0,16075000000.0,309581000000.0,78389000000.0,94110000000.0,24365000000.0,90582000000.0,114897000000.0
UNP,2021-12-31,,,,,,,,,,,,,,,,,
UNP,2022-12-31,,24875000000.0,11205000000.0,9917000000.0,6998000000.0,12589000000.0,,,9362000000.0,-3620000000.0,5742000000.0,65449000000.0,34957000000.0,12163000000.0,973000000.0,3952000000.0,5520000000.0
UNP,2023-12-31,,24119000000.0,10529000000.0,9082000000.0,6379000000.0,11891000000.0,,,8379000000.0,-3606000000.0,4773000000.0,67132000000.0,34179000000.0,14788000000.0,1055000000.0,4148000000.0,5106000000.0
UNP,2024-12-31,,24250000000.0,11039000000.0,9713000000.0,6747000000.0,12461000000.0,,,9346000000.0,-3452000000.0,5894000000.0,67715000000.0,32463000000.0,16890000000.0,1016000000.0,4021000000.0,5254000000.0
UNP,2025-12-31,,24510000000.0,11220000000.0,9846000000.0,7138000000.0,12940000000.0,,,9290000000.0,-3791000000.0,5499000000.0,69698000000.0,32822000000.0,18467000000.0,1266000000.0,4555000000.0,5014000000.0
UPS,2022-12-31,,100338000000.0,21014000000.0,13094000000.0,11548000000.0,18717000000.0,,,14104000000.0,-4769000000.0,9335000000.0,71124000000.0,23521000000.0,19786000000.0,5602000000.0,22217000000.0,18140000000.0
UPS,2023-12-31,,90958000000.0,17238000000.0,9141000000.0,6708000000.0,12726000000.0,,,10238000000.0,-5158000000.0,5080000000.0,70857000000.0,26729000000.0,17306000000.0,3169000000.0,19413000000.0,17676000000.0
UPS,2024-12-31,,91070000000.0,16356000000.0,8468000000.0,5782000000.0,11917000000.0,,,10122000000.0,-3909000000.0,6213000000.0,70070000000.0,25652000000.0,16718000000.0,6112000000.0,19310000000.0,16441000000.0
UPS,2025-12-31,,88661000000.0,16030000000.0,7867000000.0,5572000000.0,11927000000.0,,,8450000000.0,-3685000000.0,4765000000.0,73090000000.0,28590000000.0,16227000000.0,5887000000.0,19045000000.0,15620000000.0
UPST,2021-12-31,,,,,,,,,,,,,,,,,
UPST,2022-12-31,,837760000.0,,,-108665000.0,,,719060000.0,-657860000.0,-22913000.0,-680773000.0,1936054000.0,1087181000.0,672435000.0,432413000.0,,
UPST,2023-12-31,,508119000.0,,,-240132000.0,,,489949000.0,-111712000.0,-12086000.0,-123798000.0,2017100000.0,1102748000.0,635305000.0,377324000.0,,
UPST,2024-12-31,,628834000.0,,,-128581000.0,,,555731000.0,186331000.0,-9990000.0,176341000.0,2366958000.0,1452446000.0,633218000.0,793607000.0,,
UPST,2025-12-31,,1023985000.0,,,53601000.0,,,743624000.0,-147725000.0,-18407000.0,-166132000.0,2974805000.0,1850294000.0,798815000.0,657445000.0,,
URI,2022-12-31,,11642000000.0,4996000000.0,3232000000.0,2105000000.0,5464000000.0,,1400000000.0,4433000000.0,-3690000000.0,743000000.0,24183000000.0,12223000000.0,7062000000.0,106000000.0,2723000000.0,2445000000.0
URI,2023-12-31,,14332000000.0,5813000000.0,3855000000.0,2424000000.0,6627000000.0,,1527000000.0,4704000000.0,-4070000000.0,634000000.0,25589000000.0,12662000000.0,8130000000.0,363000000.0,2933000000.0,3637000000.0
URI,2024-12-31,,15345000000.0,6150000000.0,4068000000.0,2575000000.0,6982000000.0,,1645000000.0,4546000000.0,-4127000000.0,419000000.0,28163000000.0,14789000000.0,8622000000.0,457000000.0,3249000000.0,3323000000.0
URI,2025-12-31,,16099000000.0,6144000000.0,3974000000.0,2494000000.0,7162000000.0,,1732000000.0,5190000000.0,-4528000000.0,662000000.0,29866000000.0,15670000000.0,8968000000.0,459000000.0,3608000000.0,3819000000.0
USB,2022-12-31,,24184000000.0,,,5825000000.0,,,9613000000.0,21119000000.0,,21119000000.0,674805000000.0,69388000000.0,50766000000.0,53542000000.0,,
USB,2023-12-31,,28013000000.0,,,5429000000.0,,,11142000000.0,8393000000.0,,8393000000.0,663491000000.0,62935000000.0,55306000000.0,61192000000.0,,
USB,2024-12-31,,27335000000.0,,,6299000000.0,,,11173000000.0,11350000000.0,,11350000000.0,678318000000.0,65626000000.0,58578000000.0,56502000000.0,,
USB,2025-12-31,,28540000000.0,,,7570000000.0,,,11032000000.0,7970000000.0,,7970000000.0,692345000000.0,68413000000.0,65193000000.0,46890000000.0,,
V,2022-09-30,,29310000000.0,23577000000.0,19681000000.0,14957000000.0,19535000000.0,,3035000000.0,18849000000.0,-970000000.0,17879000000.0,85501000000.0,22450000000.0,35581000000.0,15689000000.0,30205000000.0,20853000000.0
V,2023-09-30,,32653000000.0,26086000000.0,21927000000.0,17273000000.0,22624000000.0,,3216000000.0,20755000000.0,-1059000000.0,19696000000.0,90499000000.0,20463000000.0,38733000000.0,16286000000.0,33532000000.0,23098000000.0
V,2024-09-30,,35926000000.0,28884000000.0,24057000000.0,19743000000.0,25591000000.0,,3793000000.0,19950000000.0,-1257000000.0,18693000000.0,94511000000.0,20836000000.0,39137000000.0,11975000000.0,34033000000.0,26517000000.0
V,2025-09-30,,40000000000.0,32145000000.0,26556000000.0,20058000000.0,26003000000.0,,4369000000.0,23059000000.0,-1482000000.0,21577000000.0,99627000000.0,25171000000.0,37909000000.0,17164000000.0,37766000000.0,35048000000.0
VRTX,2021-12-31,,,,,,,,,,,,,,,,,
VRTX,2022-12-31,,8930700000.0,7850400000.0,4249900000.0,3322000000.0,4435500000.0,2655800000.0,944700000.0,4129900000.0,-204700000.0,3925200000.0,18150900000.0,899700000.0,13912700000.0,10504000000.0,13234800000.0,2742100000.0
VRTX,2023-12-31,,9869200000.0,8607000000.0,3780400000.0,3619600000.0,4605200000.0,3690000000.0,1136600000.0,3537300000.0,-258400000.0,3278900000.0,22730200000.0,808400000.0,17580400000.0,10369100000.0,14144200000.0,3547400000.0
VRTX,2024-12-31,,11020100000.0,9489600000.0,-233400000.0,-535600000.0,486300000.0,8258700000.0,1464300000.0,-492600000.0,-485400000.0,-978000000.0,22533200000.0,1744300000.0,16409600000.0,4569600000.0,9596400000.0,3564600000.0
VRTX,2025-12-31,,12001300000.0,10350000000.0,4554400000.0,3953200000.0,4866300000.0,4042500000.0,1753100000.0,3631400000.0,-437600000.0,3193800000.0,25643000000.0,2030500000.0,18665800000.0,5084800000.0,11201000000.0,3861200000.0
WDAY,2023-01-31,,6216000000.0,4506000000.0,-182000000.0,-367000000.0,206000000.0,2247000000.0,2441000000.0,1657000000.0,-365000000.0,1292000000.0,13486000000.0,3249000000.0,5585000000.0,1886000000.0,8108000000.0,4628000000.0
WDAY,2024-01-31,,7259000000.0,5488000000.0,183000000.0,1381000000.0,752000000.0,2464000000.0,2841000000.0,2149000000.0,-242000000.0,1907000000.0,16452000000.0,3296000000.0,8082000000.0,2012000000.0,9939000000.0,5055000000.0
WDAY,2025-01-31,,8446000000.0,6377000000.0,499000000.0,526000000.0,1078000000.0,2626000000.0,3252000000.0,2461000000.0,-272000000.0,2189000000.0,17977000000.0,3362000000.0,9034000000.0,1543000000.0,10545000000.0,5548000000.0
WDAY,2026-01-31,,9552000000.0,7231000000.0,1024000000.0,693000000.0,1470000000.0,2679000000.0,3528000000.0,2939000000.0,-162000000.0,2777000000.0,18074000000.0,3821000000.0,7805000000.0,1501000000.0,8429000000.0,6378000000.0
WFC,2021-12-31,,,,,,,,,,,,,,,,,
WFC,2022-12-31,,74368000000.0,,,13677000000.0,,,35595000000.0,27048000000.0,,27048000000.0,1881020000000.0,195392000000.0,180227000000.0,159157000000.0,,
WFC,2023-12-31,,82597000000.0,,,19142000000.0,,,37338000000.0,40358000000.0,,40358000000.0,1932468000000.0,219471000000.0,185735000000.0,237219000000.0,,
WFC,2024-12-31,,82296000000.0,,,19722000000.0,,,37231000000.0,3035000000.0,,3035000000.0,1929845000000.0,175782000000.0,179120000000.0,203361000000.0,,
WFC,2025-12-31,,83699000000.0,,,21338000000.0,,,37981000000.0,-19001000000.0,,-19001000000.0,2148631000000.0,193035000000.0,181117000000.0,174210000000.0,,
WING,2021-12-31,,,,,,,,,,,,,,,,,
WING,2022-12-31,,357521000.0,171057000.0,93097000.0,52947000.0,101445000.0,,67061000.0,76238000.0,-23940000.0,52298000.0,424190000.0,716429000.0,-390861000.0,184496000.0,226672000.0,62412000.0
WING,2023-12-31,,460055000.0,222826000.0,112689000.0,70175000.0,125776000.0,,96898000.0,121601000.0,-40833000.0,80768000.0,377825000.0,732514000.0,-457366000.0,90216000.0,144344000.0,71004000.0
WING,2024-12-31,,625807000.0,300869000.0,164578000.0,108717000.0,187972000.0,,116801000.0,157610000.0,-51929000.0,105681000.0,716246000.0,1265429000.0,-675586000.0,315910000.0,395618000.0,87443000.0
WING,2025-12-31,,696853000.0,339250000.0,185826000.0,174267000.0,298041000.0,,128356000.0,153065000.0,-47441000.0,105624000.0,693409000.0,1270406000.0,-736762000.0,196572000.0,267488000.0,81965000.0
WM,2021-12-31,,,,,,,,,,,,,,,,,
